<<<<<<< HEAD
result,a,b,c,d,e,f,g,h,k
1,-0.295235525,-0.112328554,-2.222254927,1.320601614,1.980502126,0.086743847,-0.297044263,-0.955324019,-1.124518668
1,-1.18164534,0.235831153,1.747495141,1.320601614,1.593105047,2.012237274,4.587683616,0.247977724,3.868344219
1,-1.18164534,0.235831153,0.27641097,1.917202857,0.430913811,1.219650444,-0.297044263,0.247977724,0.539768961
1,-1.18164534,0.235831153,0.876617612,-1.100808023,0.527763081,0.822339327,-0.297044263,-0.955324019,0.539768961
1,-0.134326746,0.235831153,-0.133761595,-1.100808023,0.527763081,1.189358824,-0.297044263,-0.955324019,0.539768961
1,1.19165967,-0.112328554,0.73872867,0.061402191,-0.247031076,0.310970127,2.145319676,1.451279468,0.539768961
1,,0.235831153,-0.329910631,-0.783185356,0.81831089,0.085031711,-0.297044263,0.247977724,-1.124518668
1,-0.295235525,0.235831153,2.744972459,0.104569999,1.012009429,1.816000255,2.145319676,1.451279468,0.539768961
1,-1.156676785,0.235831153,1.93497572,0.104569999,1.012009429,1.573810969,2.145319676,1.451279468,0.539768961
1,-0.989089147,0.235831153,-2.222254927,-1.100808023,-1.796619391,-0.812317296,-0.297044263,-0.955324019,-1.124518668
1,-0.134326746,0.235831153,0.460047861,0.268939729,-1.021825234,-0.725903938,-0.297044263,1.451279468,0.539768961
1,0.175737651,-0.112328554,1.110303083,1.334299091,1.302557238,1.751623977,-0.297044263,1.451279468,0.539768961
1,-0.989089147,-0.460488261,1.548322225,0.116745534,-0.150181807,0.56699773,-0.297044263,1.451279468,-1.124518668
1,-0.134326746,0.235831153,-2.222254927,2.524457694,-0.440729616,1.391235112,4.587683616,1.451279468,0.539768961
1,-0.134326746,0.235831153,-2.222254927,-1.100808023,-1.796619391,2.056780512,-0.297044263,-0.955324019,-1.124518668
1,-0.980013387,0.235831153,0.487141829,-1.100808023,0.140366002,1.239353168,-0.297044263,-0.955324019,0.539768961
1,-0.718714373,0.235831153,0.641084826,0.116745534,0.334064542,0.814401246,-0.297044263,-0.955324019,0.539768961
1,-0.821869294,-0.112328554,0.392669442,1.09078838,0.237215272,1.156017247,-0.297044263,-0.955324019,0.539768961
1,-0.821869294,0.235831153,0.825816423,-0.445202262,-0.150181807,-0.55602019,-0.297044263,-0.955324019,0.539768961
,-0.543479898,0.125885982,0.233257596,0.186762974,0.227020612,0.842016334,0.602774031,0.121314383,0.276986704
=======
,result,0,1,2,3,4,5,6,7,8
32,1.0,-1.1816453403537952,0.23583115294594445,0.2764109697988062,1.9172028570650104,0.43091381132068496,1.2196504443038565,-0.29704426289300234,0.24797772419056732,0.5397689608598725
33,0.0,-0.3893419357786857,-0.46048826123859155,0.1927554502998325,-0.18764285525485608,-0.05333253701235798,1.018145318217198,-0.29704426289300234,0.24797772419056732,3.868344219495643
34,0.0,0.6976010150041928,0.23583115294594445,-0.2420894259590978,1.0907883799936529,-0.8281266943452235,-0.30555840377622145,-0.29704426289300234,0.24797772419056732,0.5397689608598725
35,0.0,-0.9800133867346049,-0.11232855414632356,-0.3333743480967496,-1.1008080232895052,-1.0218252336784432,0.35663859116503727,-0.29704426289300234,1.4512794678038132,0.5397689608598725
36,0.0,-0.29523552526146424,-0.11232855414632356,0.5600871258852915,0.10456999851623167,1.6899543169865998,0.19901098820460836,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
37,0.0,1.909553908463514,-0.11232855414632356,0.20234728322130918,-0.18764285525485608,0.33406454165408195,0.06179559282178762,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
38,0.0,0.944791751735966,-0.11232855414632356,0.7919489636661854,-1.1008080232895052,-0.24703107634557117,1.5959591941726854,-0.29704426289300234,0.24797772419056732,0.5397689608598725
39,0.0,-0.9890891465262517,0.23583115294594445,-0.16346989242918025,-0.5163823157473297,-0.5375788853454008,0.08674384652775537,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
40,0.0,1.1916596702195978,0.23583115294594445,-0.5458156846539108,-1.1008080232895052,2.464748474319466,-1.0520399840925396,-0.29704426289300234,0.24797772419056732,0.5397689608598725
41,0.0,-1.1566767846601114,0.23583115294594445,0.7990789551295835,0.0614021905727756,0.5277630809872953,-0.6872680246215732,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
42,0.0,-0.13432674628711386,0.23583115294594445,-0.16421605432651246,-0.3702758888617859,-1.0218252336784432,-1.253531783120594,-0.29704426289300234,0.24797772419056732,0.5397689608598725
43,0.0,0.7345227407365514,0.23583115294594445,0.49560869346869535,0.11674553409002657,0.9151601596537278,1.3699518523607646,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
44,0.0,0.34608495828674535,0.23583115294594445,0.20168752751771632,1.320601613949039,0.043516732654252585,-0.5938956904760686,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
45,0.0,-0.9800133867346049,0.23583115294594445,-0.2700378005517568,1.334299091469559,-0.44072961567879015,0.9858049893390922,-0.29704426289300234,1.4512794678038132,0.5397689608598725
46,0.0,0.7390149407223979,0.23583115294594445,0.2527790092040096,-0.7831853561470185,0.8183108899871246,-0.9289655169956451,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
47,0.0,-4.318652178038708,-9.686720499183695,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,-2.8238857525017527,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
48,1.0,-1.1816453403537952,0.23583115294594445,0.8766176122940391,-1.1008080232895052,0.5277630809872953,0.8223393270097585,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
49,0.0,1.1916596702195978,-0.11232855414632356,0.48036833671568174,0.10456999851623167,1.6899543169865998,-0.6783359337885723,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
50,0.0,-0.9800133867346049,-0.11232855414632356,0.051098288172461016,-0.18764285525485608,0.33406454165408195,0.11779056225073709,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
51,0.0,0.6976010150041928,0.23583115294594445,0.30812811436416154,-0.7831853561470185,0.8183108899871246,-0.005232048801576996,-0.29704426289300234,0.24797772419056732,0.5397689608598725
52,0.0,0.944791751735966,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,-0.39836108664382863,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
53,0.0,-0.29523552526146424,0.23583115294594445,2.017950995797513,2.539677113275296,0.8183108899871246,-0.16273869053191628,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
54,0.0,-0.3893419357786857,-0.11232855414632356,0.2520618159450445,0.0614021905727756,1.496255777653381,-0.12993635695555242,-0.29704426289300234,0.24797772419056732,0.5397689608598725
55,0.0,-1.1566767846601114,0.23583115294594445,0.7463015183189935,0.10456999851623167,1.8836528563198132,0.9202423226134778,-0.29704426289300234,0.24797772419056732,0.5397689608598725
56,0.0,0.7390149407223979,-0.11232855414632356,0.01299739628992664,-0.46556268900453185,0.043516732654252585,-0.9368275624642877,-0.29704426289300234,0.24797772419056732,0.5397689608598725
57,0.0,0.34608495828674535,0.23583115294594445,0.6099113691162985,0.7255223127797932,0.33406454165408195,-0.8136109094387055,-0.29704426289300234,0.24797772419056732,0.5397689608598725
58,0.0,1.909553908463514,0.23583115294594445,0.47411588266316335,0.11674553409002657,0.9151601596537278,0.446934259407657,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
59,0.0,-0.13432674628711386,0.23583115294594445,-0.3333743480967496,-0.2578863297190597,0.43091381132068496,1.0292334309754048,-0.29704426289300234,0.24797772419056732,0.5397689608598725
60,0.0,-0.9800133867346049,0.23583115294594445,-1.1526076664868654,-1.1008080232895052,-0.1501818066789606,0.06943740026325552,-0.29704426289300234,0.24797772419056732,0.5397689608598725
61,0.0,0.7345227407365514,-0.11232855414632356,0.7496146393522579,0.11674553409002657,-0.24703107634557117,-0.013049168296113961,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
62,0.0,-0.9890891465262517,-0.11232855414632356,0.29987469987606824,1.0907883799936529,0.9151601596537278,1.3601442961031651,-0.29704426289300234,1.4512794678038132,0.5397689608598725
63,0.0,0.17573765112393488,0.23583115294594445,-0.15733600271434425,1.133285682044496,-0.7312774246786139,-0.17863708750140544,-0.29704426289300234,0.24797772419056732,0.5397689608598725
64,1.0,-0.13432674628711386,0.23583115294594445,-0.13376159466502005,-1.1008080232895052,0.5277630809872953,1.1893588240424637,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
65,0.0,0.34608495828674535,0.23583115294594445,1.384629504061164,-1.1008080232895052,0.9151601596537278,1.0797821803142928,-0.29704426289300234,-0.9553240194226782,3.868344219495643
66,0.0,0.7390149407223979,-0.46048826123859155,0.26135876559829835,-0.5163823157473297,0.6246123506539049,-0.08789392941401512,-0.29704426289300234,0.24797772419056732,0.5397689608598725
67,0.0,-0.9800133867346049,-0.11232855414632356,0.7242140447639016,1.9172028570650104,0.33406454165408195,0.9599327262366077,-0.29704426289300234,0.24797772419056732,0.5397689608598725
68,0.0,-0.9890891465262517,0.23583115294594445,0.5210092880570516,-0.7831853561470185,0.8183108899871246,0.09228790290685958,-0.29704426289300234,1.4512794678038132,0.5397689608598725
69,0.0,-1.1566767846601114,0.23583115294594445,-0.33034857193888933,-0.2578863297190597,-0.7312774246786139,0.46010736750671305,-0.29704426289300234,1.4512794678038132,0.5397689608598725
70,0.0,-0.3893419357786857,0.23583115294594445,0.007917277372255317,-0.18764285525485608,1.6899543169865998,-0.16939155818684126,-0.29704426289300234,0.24797772419056732,0.5397689608598725
71,0.0,1.909553908463514,0.23583115294594445,0.01299739628992664,0.11674553409002657,-1.0218252336784432,-1.08374505651054,-0.29704426289300234,1.4512794678038132,0.5397689608598725
72,0.0,0.944791751735966,-0.11232855414632356,0.34489849891111524,0.10456999851623167,1.6899543169865998,0.6805122847297752,-0.29704426289300234,0.24797772419056732,0.5397689608598725
73,0.0,-0.9800133867346049,-0.11232855414632356,1.115383201424588,-0.44520226162360327,-0.7312774246786139,0.7270823583142472,-0.29704426289300234,1.4512794678038132,0.5397689608598725
74,0.0,1.1916596702195978,-0.46048826123859155,0.7693706573654233,1.0907883799936529,-0.5375788853454008,1.3746974440983126,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
75,0.0,0.6976010150041928,0.23583115294594445,2.373298801115646,2.539677113275296,0.8183108899871246,2.1726950591655703,-0.29704426289300234,1.4512794678038132,0.5397689608598725
76,0.0,0.17573765112393488,-0.11232855414632356,-0.057073209471055805,0.0614021905727756,0.7214616203205143,-0.8384205617351952,-0.29704426289300234,1.4512794678038132,0.5397689608598725
77,0.0,-0.29523552526146424,0.23583115294594445,-0.5937945855430281,-1.1008080232895052,1.496255777653381,-0.18768694423788446,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
78,0.0,0.7345227407365514,0.23583115294594445,0.7129248916135211,0.10456999851623167,1.8836528563198132,0.3230184845666211,-0.29704426289300234,1.4512794678038132,0.5397689608598725
79,0.0,-1.1816453403537952,0.23583115294594445,-0.004420154284946155,0.7255223127797932,0.8183108899871246,-0.20945551854995287,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
80,1.0,1.1916596702195978,-0.11232855414632356,0.738728670242962,0.0614021905727756,-0.24703107634557117,0.3109701267492872,2.145319676449461,1.4512794678038132,0.5397689608598725
81,0.0,0.7390149407223979,0.23583115294594445,0.01299739628992664,0.7255223127797932,0.8183108899871246,-1.0425804378956938,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
82,0.0,-0.9800133867346049,-0.11232855414632356,0.4498876232096542,-1.1008080232895052,0.8183108899871246,1.2315914888126964,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
83,0.0,-0.13432674628711386,0.23583115294594445,1.159652809135722,0.10456999851623167,0.9151601596537278,-0.3700011059353363,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
84,0.0,0.944791751735966,-0.11232855414632356,0.12343476406538845,0.10456999851623167,0.7214616203205143,0.769418788845585,-0.29704426289300234,1.4512794678038132,0.5397689608598725
85,0.0,0.6976010150041928,0.23583115294594445,-0.0479640307221285,1.320601613949039,-1.7966193910113089,0.19023289893769346,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
86,0.0,0.7345227407365514,-0.11232855414632356,0.06621768971314979,-0.44520226162360327,-1.699770121344699,-0.10729812674087782,-0.29704426289300234,0.24797772419056732,0.5397689608598725
87,0.0,-0.9800133867346049,0.23583115294594445,-2.222254927485423,-1.1008080232895052,0.043516732654252585,-1.0775079930840479,2.145319676449461,0.24797772419056732,0.5397689608598725
88,0.0,-0.3893419357786857,-0.11232855414632356,0.762314936646436,-1.1008080232895052,-0.9249759640118334,1.392369123806707,-0.29704426289300234,1.4512794678038132,0.5397689608598725
89,0.0,-1.1566767846601114,0.23583115294594445,0.3270411112005129,-0.3702758888617859,-1.0218252336784432,0.6605536817650015,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
90,0.0,1.909553908463514,-0.11232855414632356,0.3295278826986742,1.9172028570650104,0.43091381132068496,-0.8424186793162798,-0.29704426289300234,1.4512794678038132,0.5397689608598725
91,0.0,-1.1816453403537952,0.23583115294594445,0.7693706573654233,-0.18764285525485608,0.14036600232086208,0.12480592589968008,-0.29704426289300234,1.4512794678038132,0.5397689608598725
92,0.0,-0.9890891465262517,-0.11232855414632356,1.1378808709171317,1.0907883799936529,-0.7312774246786139,1.2260474324335904,-0.29704426289300234,1.4512794678038132,0.5397689608598725
93,0.0,0.34608495828674535,0.23583115294594445,0.376626960923237,-1.1008080232895052,1.012009429320338,-0.9028702171422774,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
94,0.0,0.17573765112393488,0.23583115294594445,-0.998188178751303,-0.3905684481514446,-1.7966193910113089,0.7727084439206556,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
95,0.0,-4.318652178038708,-9.686720499183695,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,-2.8238857525017527,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
96,1.0,,0.23583115294594445,-0.32991063065288273,-0.7831853561470185,0.8183108899871246,0.08503171146950303,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
97,0.0,-0.3893419357786857,-0.11232855414632356,0.48125183565788504,0.10456999851623167,-0.24703107634557117,-0.6329754725049955,2.145319676449461,-0.9553240194226782,0.5397689608598725
98,0.0,-0.13432674628711386,-0.11232855414632356,0.1944302147781851,-0.5163823157473297,-1.699770121344699,0.681343893186641,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
99,0.0,0.17573765112393488,0.23583115294594445,0.2852917702771056,-0.46556268900453185,1.3025572383201673,0.5757296191647127,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
100,0.0,0.944791751735966,-0.46048826123859155,1.0515994861249376,1.0907883799936529,-0.7312774246786139,0.06491412453503405,-0.29704426289300234,1.4512794678038132,0.5397689608598725
101,0.0,-1.1816453403537952,0.23583115294594445,-0.12126288939138476,-0.44520226162360327,-0.9249759640118334,-0.2625317053557856,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
102,0.0,-1.1566767846601114,0.23583115294594445,0.24058672380159848,0.09027697849481929,-0.5375788853454008,1.3577187714373062,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
103,0.0,-0.29523552526146424,0.23583115294594445,0.40416655295061304,0.11674553409002657,1.205707968653557,0.319594214450116,-0.29704426289300234,1.4512794678038132,0.5397689608598725
104,0.0,-0.9800133867346049,0.23583115294594445,0.5675770448023709,-1.1008080232895052,1.1088586989869476,0.5833700218621651,-0.29704426289300234,0.24797772419056732,0.5397689608598725
105,0.0,,0.23583115294594445,-2.222254927485423,-0.7687479621859964,1.012009429320338,-1.9506968727929004,-0.29704426289300234,0.24797772419056732,0.5397689608598725
106,0.0,1.1916596702195978,-0.11232855414632356,0.20838658543112823,-1.1008080232895052,1.1088586989869476,1.139048393869193,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
107,0.0,-0.9800133867346049,0.23583115294594445,0.5863251027128245,0.10456999851623167,-1.7966193910113089,0.19421324710730606,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
108,0.0,0.29513515946765667,0.23583115294594445,0.8211981331921704,0.0614021905727756,0.14036600232086208,0.7769788657261818,-0.29704426289300234,1.4512794678038132,0.5397689608598725
109,0.0,1.909553908463514,-0.11232855414632356,0.28224369892650275,0.11674553409002657,-0.24703107634557117,0.049977998961067034,-0.29704426289300234,1.4512794678038132,3.868344219495643
110,0.0,0.6976010150041928,0.23583115294594445,-0.12489154576115055,-0.18764285525485608,0.5277630809872953,0.3174381925249089,2.145319676449461,-0.9553240194226782,0.5397689608598725
111,0.0,0.7390149407223979,0.23583115294594445,-0.4645337819711708,-0.5529089224687157,-0.8281266943452235,1.1200173541832308,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
112,0.0,0.7345227407365514,-0.11232855414632356,-2.222254927485423,-1.1008080232895052,1.3994065079867706,1.0154992913089893,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
113,0.0,-0.9890891465262517,0.23583115294594445,-2.222254927485423,1.133285682044496,0.23721527198747158,-1.9506968727929004,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
114,1.0,-0.29523552526146424,0.23583115294594445,2.7449724586820214,0.10456999851623167,1.012009429320338,1.8160002553629335,2.145319676449461,1.4512794678038132,0.5397689608598725
115,0.0,-0.9890891465262517,0.23583115294594445,0.7298586213390924,-0.18764285525485608,0.14036600232086208,1.3263296287026753,-0.29704426289300234,1.4512794678038132,0.5397689608598725
116,0.0,-0.9800133867346049,0.23583115294594445,0.12306663950613657,0.11674553409002657,1.205707968653557,0.4677717213097997,-0.29704426289300234,1.4512794678038132,0.5397689608598725
117,0.0,0.34608495828674535,0.23583115294594445,0.7580815042150428,2.539677113275296,1.1088586989869476,1.1994999316951902,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
118,0.0,1.909553908463514,-0.11232855414632356,-0.21137452257388642,-1.1008080232895052,1.496255777653381,-0.07017705359383528,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
119,0.0,-0.9800133867346049,0.23583115294594445,0.3584454826915715,-1.1008080232895052,0.8183108899871246,0.6789064201234133,-0.29704426289300234,1.4512794678038132,0.5397689608598725
120,0.0,0.6976010150041928,0.23583115294594445,0.4290833266896667,-0.2578863297190597,-1.7966193910113089,-0.7836730049915446,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
121,0.0,0.7390149407223979,0.23583115294594445,-2.222254927485423,-0.7687479621859964,1.012009429320338,-1.0775079930840479,-0.29704426289300234,0.24797772419056732,0.5397689608598725
122,0.0,-1.1566767846601114,0.23583115294594445,-1.4602370898347359,0.0614021905727756,1.1088586989869476,-0.08275752423925646,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
123,0.0,0.944791751735966,0.23583115294594445,-1.3216883920800655,-1.1008080232895052,1.012009429320338,-1.8353911617544236,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
124,0.0,-0.13432674628711386,0.23583115294594445,0.08786230665560854,0.7255223127797932,0.8183108899871246,-0.4986161061659569,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
125,0.0,0.7345227407365514,0.23583115294594445,-2.222254927485423,-0.44520226162360327,0.043516732654252585,-1.0775079930840479,2.145319676449461,1.4512794678038132,0.5397689608598725
126,0.0,-0.3893419357786857,0.23583115294594445,0.008379106364770466,1.0907883799936529,-1.4092223123448762,-0.18768694423788446,-0.29704426289300234,1.4512794678038132,0.5397689608598725
